"X","event_time","event_type","product_id","category_id","category_code","brand","price","user_id","user_session"
8694853,"2020-04-06 12:33:30 UTC","view",1802088,2232732099754852864,"appliances.personal.massager","artel",203.35,532693313,"3c841af9-f81d-454c-bf2c-ac3b1abe34e8"
62390513,"2020-04-29 11:05:53 UTC","view",6902930,2.232732078733e+18,"electronics.telephone","siger",56.6,648710448,"01a64514-96fb-4b01-a939-9a83006d9ce0"
66547066,"2020-04-30 22:58:09 UTC","view",12715906,2053013553199186176,"","pirelli",54.06,554381221,"c3b826c0-20be-4546-924a-15227f6f7d39"
63504019,"2020-04-29 18:23:33 UTC","view",100204358,2127424806855901952,"electronics.audio.dictaphone","zoom",429.05,643426537,"d44df4fb-47e6-4d30-80f9-c2a73b6f0b78"
19456063,"2020-04-12 09:26:27 UTC","view",8800093,2053013560530830080,"electronics.camera.video","nokia",59.18,547833175,"1ccf006d-7834-4bfc-b501-4c998b232d42"
34116188,"2020-04-18 10:27:17 UTC","view",100170577,2053013554658803968,"electronics.audio.headphone","hp",306.06,519616127,"7e6fb1bd-12b6-451d-b800-52eb01c5ad69"
4584953,"2020-04-03 18:45:05 UTC","view",28400521,2232732082935693568,"accessories.bag","petek",273.88,607729825,"7c915393-ecd9-435d-a02b-c9e080ff759d"
1843271,"2020-04-02 06:45:57 UTC","view",100055405,2053013554658803968,"electronics.audio.headphone","asus",566.27,521480388,"2885295d-aca2-4b30-8745-be3cf2c706f4"
29718770,"2020-04-16 16:38:46 UTC","view",1005283,2232732093077520640,"construction.tools.light","xiaomi",290.87,617484461,"e4336086-1d90-4846-8b75-f588f9569d56"
11721986,"2020-04-08 10:49:09 UTC","view",2601529,2232732101835227648,"","redmond",69.47,617966096,"a8381428-1684-464e-b931-9c0803be27d1"
66396854,"2020-04-30 20:12:51 UTC","view",1004648,2232732093077520640,"construction.tools.light","samsung",591.01,642833642,"5e8f9e73-0029-4956-a550-adf5a436072e"
28678785,"2020-04-16 10:12:58 UTC","view",100067955,2232732128041238784,"apparel.shirt","",38.61,598956473,"f99293b6-ae62-451f-9249-4bad05a2e30d"
22402946,"2020-04-13 15:55:11 UTC","view",15100230,2232732107413652224,"apparel.shorts","ostamebel",835.29,630917829,"3fe8a011-4edd-4e06-b08f-213f3077cac0"
49970873,"2020-04-24 17:37:23 UTC","view",1307403,2053013554658803968,"electronics.audio.headphone","lenovo",409.02,517238700,"8a321441-8365-4c1c-b00a-6ff7d6887b1b"
18524842,"2020-04-11 19:06:20 UTC","view",14701292,2053013552570040576,"electronics.video.projector","bts",154.19,585857414,"fd8bf229-951e-4a27-91b5-053d28250668"
15923148,"2020-04-10 14:47:34 UTC","view",5700235,2053013554415534336,"electronics.video.tv","alpine",238.1,517671926,"4bd90bcc-6378-4bf4-b2d2-89b4e4947ce4"
20651202,"2020-04-12 19:27:01 UTC","view",7600065,2232732103982711296,"furniture.kitchen.table","tp-link",18.13,640463242,"3ee2d189-5128-4e76-b1ba-db6699e23f40"
44811881,"2020-04-22 17:43:02 UTC","view",100167775,2232732113310843648,"construction.tools.light","decathlon",110.43,531562177,"e1efb13b-2e87-4623-89c7-ff96f4d30e52"
4057219,"2020-04-03 13:17:07 UTC","view",1801881,2232732099754852864,"appliances.personal.massager","samsung",529.72,609354105,"0eb1a12b-74e3-4102-a918-0474cc317394"
41009363,"2020-04-21 08:33:51 UTC","view",3100267,2232732091391410432,"appliances.kitchen.blender","panasonic",54.03,542190648,"bec342cf-4dcb-47d7-8b67-9444e1764044"
745149,"2020-04-01 11:20:12 UTC","view",3500032,2232732102539870720,"","bosch",204.64,635334897,"fc376c76-a064-49c2-87ab-22cb4344aef3"
60611427,"2020-04-28 17:08:15 UTC","view",100055862,2232732079706079232,"sport.bicycle","wiwu",64.35,619155073,"18079e37-5123-459b-bb9d-1a14d28d969b"
48052024,"2020-04-24 04:41:32 UTC","view",1005266,2232732093077520640,"construction.tools.light","xiaomi",150.03,626112153,"cae7ad2b-72d1-4529-86d4-fd618077ff3d"
12352982,"2020-04-08 16:37:35 UTC","view",1801909,2232732099754852864,"appliances.personal.massager","samsung",767.28,600137724,"101eb58a-deb1-4d73-b0a6-17ba76bfe5cb"
19832132,"2020-04-12 12:34:16 UTC","view",1005014,2232732093077520640,"construction.tools.light","samsung",447.86,640282805,"effbeb75-a6f8-4b5c-9f4c-55108b03afa4"
60646211,"2020-04-28 17:20:18 UTC","view",5800804,2232732082390434048,"electronics.audio.subwoofer","",66.93,584152301,"f68c7443-7624-4a76-9de7-efd9603258a1"
4420384,"2020-04-03 16:59:00 UTC","view",9600156,2232732080201007104,"construction.tools.drill","dji",892.48,545792184,"104dbed3-467f-437c-84a6-750a4f7d6a47"
17218445,"2020-04-11 08:12:09 UTC","view",11600306,2053013554834964736,"appliances.kitchen.kettle","trust",89.98,639653183,"8b8d0876-d072-4933-b3c4-f16b73393516"
54521217,"2020-04-26 10:59:44 UTC","view",1005285,2232732093077520640,"construction.tools.light","oneplus",849.19,646171630,"982b6be2-a85c-48e3-bc56-6f0aa6851e5c"
44400758,"2020-04-22 15:10:51 UTC","view",100107219,2053013551924117760,"sport.ski","",17.48,532022002,"38db331c-3f2b-453a-a6bf-2882e0c15b6a"
18652395,"2020-04-11 21:03:46 UTC","view",100104481,2053013554658803968,"electronics.audio.headphone","acer",924.84,513610286,"27420e14-7067-46d0-aecf-70cfc3a97082"
52971283,"2020-04-25 19:30:40 UTC","view",8700111,2232732089587859712,"appliances.personal.hair_cutter","panasonic",76.71,520019664,"67577390-a293-4429-bcce-7955743a1d4c"
34927797,"2020-04-18 16:12:52 UTC","view",15800120,2232732108613223168,"sport.trainer","huter",211.31,589266483,"d195c1c3-0ebe-4107-bdaf-c5108cb2744a"
50401229,"2020-04-24 22:34:30 UTC","view",100045382,2232732093077520640,"construction.tools.light","samsung",334.35,646751405,"3c95ca0a-7239-486b-9ca9-3af0725b1557"
62343074,"2020-04-29 10:46:41 UTC","view",6500877,2232732103462617600,"apparel.shoes.slipons","asus",76.51,648979062,"6343889f-1926-4a0b-a3eb-c7e9a9edc75d"
33530280,"2020-04-18 06:41:10 UTC","view",15400124,2232732107774362368,"","intex",157.75,529864954,"72957c53-3995-47fb-923f-def7a7960278"
11432746,"2020-04-08 08:00:54 UTC","view",7006462,2232732079009824768,"kids.skates","",164.73,571490254,"1b0dbc95-0b8a-4dc9-98ee-44543eed3f86"
24100697,"2020-04-14 13:04:24 UTC","view",1480721,2053013563835941632,"appliances.kitchen.refrigerators","",743.91,641341477,"286fd1ae-e547-4b33-8308-18fb23d10322"
13193558,"2020-04-09 07:45:58 UTC","cart",15200789,2053013557192163840,"furniture.bedroom.bed","genesis",65.38,513458524,"c0c2c604-33b6-4282-adcd-a23845b18c05"
16605540,"2020-04-10 22:59:36 UTC","view",1305362,2053013554658803968,"electronics.audio.headphone","apple",1068.24,514723087,"e281600c-7be7-4399-a63b-daae18ebe20b"
54061968,"2020-04-26 08:17:23 UTC","view",14700805,2053013552570040576,"electronics.video.projector","",154.19,637280773,"1b6676c8-1115-486f-88ac-3031df6f9d75"
4048896,"2020-04-03 13:11:43 UTC","cart",3800010,2053013557477376512,"furniture.bathroom.bath","braun",133.83,514653012,"416162d8-f571-4576-8452-e16adc56e752"
32051146,"2020-04-17 14:21:08 UTC","view",3800490,2053013557477376512,"furniture.bathroom.bath","maxwell",17.99,564272937,"d2c31696-0c56-4b88-9ce1-18c38f42958b"
16013932,"2020-04-10 15:29:08 UTC","view",1005205,2232732093077520640,"construction.tools.light","oppo",215.4,639370526,"e08ea347-95b6-48f1-b0b0-9d66957609c9"
58627724,"2020-04-28 02:23:38 UTC","view",4804660,2232732079706079232,"sport.bicycle","xiaomi",29.58,647835889,"49fc69c2-eb46-4b86-b255-6242f509c1b6"
64662405,"2020-04-30 08:04:36 UTC","view",12201154,2053013553325015296,"appliances.kitchen.toster","phoenix",90.07,513919638,"2d19137a-9f36-4ea4-8f4b-b46d84f44252"
2857057,"2020-04-02 17:13:36 UTC","view",1004258,2232732093077520640,"construction.tools.light","apple",771.16,602452476,"0f50126c-3f4a-4c17-b6dd-3abb8fee068e"
53976246,"2020-04-26 07:48:09 UTC","view",27700744,2232732113503781632,"accessories.bag","denzel",74.88,517856390,"e76f74f0-7238-4a39-b642-228548470025"
51008507,"2020-04-25 06:25:53 UTC","view",1307215,2053013554658803968,"electronics.audio.headphone","hp",643.26,646867669,"378147fd-e0ad-46d4-85c6-66cfd3a66a7b"
54608989,"2020-04-26 11:34:46 UTC","view",4201186,2053013557695480320,"appliances.environment.air_conditioner","gree",237.93,635051649,"16ec358f-2654-4de3-9cb0-c7b008894a43"
38464972,"2020-04-20 07:33:36 UTC","view",1004886,2232732093077520640,"construction.tools.light","oppo",125.76,642205663,"0e5256b5-842a-4395-9d91-2f081bdceb3d"
28345941,"2020-04-16 08:08:22 UTC","view",1005100,2232732093077520640,"construction.tools.light","samsung",149.04,642299222,"379ec203-62c4-4107-9b0c-9e9f3ef5cdfa"
33159520,"2020-04-18 03:38:16 UTC","view",100105374,2232732079253094400,"","karcher",90.07,595791726,"872c89d0-0b72-4ec1-950a-b79ca7003d9d"
10866002,"2020-04-07 18:43:06 UTC","view",1305567,2053013554658803968,"electronics.audio.headphone","hp",367.83,536866329,"bf0e32f9-668e-42bb-ae25-16fae44364c5"
61891005,"2020-04-29 07:52:08 UTC","view",1004888,2232732093077520640,"construction.tools.light","samsung",202.68,643625674,"c43f5f8c-908b-4ace-823e-d83745389d08"
54274010,"2020-04-26 09:31:22 UTC","view",13200896,2232732061804790528,"furniture.bedroom.bed","",231.67,641213520,"65be4d7e-55e5-4d53-8926-2b0dd6f968ba"
59187661,"2020-04-28 07:49:08 UTC","view",9800631,2232732097087275520,"sport.trainer","",477.28,645552285,"586759e4-c71c-4176-baf6-cd88ad670c20"
42133948,"2020-04-21 16:44:30 UTC","view",100208967,2097045743373123584,"auto.accessories.light","",0,525941031,"2ce5c600-e01f-4179-84e1-df4a913e09cd"
1804536,"2020-04-02 06:18:21 UTC","view",1005223,2232732093077520640,"construction.tools.light","xiaomi",192.77,531959644,"690d1fa4-79fa-4f65-9999-ef2e67c906bb"
30337532,"2020-04-16 23:50:38 UTC","view",26500134,2053013553140465920,"kids.toys","lucente",91.89,515665532,"cb0ebd56-82a8-42df-a03d-f2c7e29e6022"
45545193,"2020-04-23 05:17:55 UTC","view",1005205,2232732093077520640,"construction.tools.light","oppo",206.16,640382366,"1c652255-dc9c-427d-ab43-a89b0381595e"
15870285,"2020-04-10 14:22:27 UTC","view",100040921,2232732082063278080,"electronics.clocks","tissot",241.96,512562870,"3bacc3d4-a97a-480d-b604-5c8a203bd227"
3537869,"2020-04-03 07:44:47 UTC","view",100117907,2232732079706079232,"sport.bicycle","samsung",148.75,554034451,"c063f0ef-8873-4683-bc97-3a4df9b9ede8"
4990391,"2020-04-04 05:52:56 UTC","view",1801971,2232732099754852864,"appliances.personal.massager","lg",540.53,518500253,"1d14807e-fbb7-4ccd-be29-17fdec73d051"
1959062,"2020-04-02 07:58:44 UTC","view",1200947,2232732101407408640,"apparel.shoes.slipons","samsung",141.55,635329296,"6c2af186-a283-438d-ae12-83a7efbcd0db"
45797269,"2020-04-23 07:14:21 UTC","view",3700828,2232732101063475712,"appliances.environment.vacuum","philips",283.12,513737761,"8708a85f-0689-4431-a9ae-5e5e83330f88"
46740526,"2020-04-23 13:50:31 UTC","view",19100305,2232732093345956096,"construction.tools.light","dewalt",1039.41,517822320,"da92a6ee-e9c7-48f0-999c-777174e1a367"
48028327,"2020-04-24 04:28:40 UTC","view",100212179,2053013551932506368,"construction.tools.drill","adidas",81.31,645548110,"fcb1c027-c515-4b7a-bd43-1cb1a671e3cb"
61583506,"2020-04-29 05:44:24 UTC","view",100187407,2232732098446230016,"apparel.shoes.sandals","montale",57.93,514281529,"8a970e17-88cb-409f-a530-c354491c2f37"
46165545,"2020-04-23 09:42:26 UTC","view",4804718,2232732079706079232,"sport.bicycle","apple",306.21,603277358,"733a943a-783f-44e5-964f-244f61884c2d"
31695528,"2020-04-17 11:53:52 UTC","view",1004838,2232732093077520640,"construction.tools.light","oppo",152.6,642952310,"eeefca93-2c98-437b-a687-bed863de9289"
9968736,"2020-04-07 09:19:27 UTC","view",13200718,2232732061804790528,"furniture.bedroom.bed","redford",281.09,550825171,"a4e82d36-b315-4f73-be0f-676e3c9e7efa"
30669200,"2020-04-17 05:15:32 UTC","view",13400600,2232732076711346176,"","",239.36,589041286,"cbce41dc-9b2c-4885-b60d-213b950b3701"
40867852,"2020-04-21 07:34:16 UTC","view",100045220,2232732115777094400,"apparel.underwear","",20.34,635809453,"aa3c354a-a698-4c62-9f82-5cae433f1935"
44254478,"2020-04-22 14:10:17 UTC","view",12400525,2232732092087664896,"electronics.audio.microphone","bosch",749.75,593383773,"ad23cde0-a60d-4966-ac8f-4a4ee6ba33f6"
43934305,"2020-04-22 11:46:26 UTC","view",1802014,2232732099754852864,"appliances.personal.massager","lg",823.42,529699224,"51233d5a-fcb0-4ecd-ab32-03294f3b7581"
195494,"2020-04-01 05:30:27 UTC","view",100104755,2053013554658803968,"electronics.audio.headphone","acer",360.09,539432573,"cb470cb9-f598-481c-b624-a30151851d61"
10769637,"2020-04-07 17:36:03 UTC","view",100090568,2232732082809864448,"electronics.audio.music_tools.piano","defacto",15.42,581421974,"26836815-f290-4ab9-ba58-f43340e9e601"
55259036,"2020-04-26 16:15:17 UTC","view",100219535,2053013562913194752,"sport.ski","adidas",58.15,558375926,"8569f1df-00fb-4c5f-9e9d-f94cbcc1ee2f"
44672042,"2020-04-22 16:51:23 UTC","view",3601349,2232732092297380096,"appliances.kitchen.washer","artel",128.68,612394090,"ecdc57d7-57a4-43b6-b3fe-1ebb935cb484"
56583183,"2020-04-27 07:10:03 UTC","view",100070271,2232732104888680960,"apparel.scarf","",6.05,513608014,"5c61ebb2-e04c-4991-a59f-e68a291efc8e"
42310992,"2020-04-21 17:51:46 UTC","view",3700685,2232732101063475712,"appliances.environment.vacuum","tefal",330.74,520967974,"f4d1491a-ce4e-4f3f-97b7-bc3c807bac24"
14878211,"2020-04-10 05:34:25 UTC","view",2500566,2232732092565815552,"appliances.kitchen.oven","asel",51.46,639100727,"8a8eb48f-3ed2-494e-9835-4c4e418c2f46"
2191121,"2020-04-02 10:19:07 UTC","view",4100230,2232732098228126208,"apparel.shoes","sony",537.98,541136004,"d920fcfa-d58d-4708-b242-c4f82e214368"
2353062,"2020-04-02 11:58:51 UTC","view",5100851,2232732103831716352,"apparel.shoes","honor",51.46,596636433,"12d0efea-89ac-4de0-8080-7a7cfac5a64d"
49944606,"2020-04-24 17:27:38 UTC","purchase",1005100,2232732093077520640,"construction.tools.light","samsung",148.78,576947743,"e050a0c0-bc43-49e7-9cea-855a29ca50e0"
36883312,"2020-04-19 12:15:08 UTC","view",100148503,2232732115777094400,"apparel.underwear","",5.79,558127282,"20897d23-9470-45fe-a5e7-4fd2a47fdd03"
35975243,"2020-04-19 05:58:31 UTC","view",6601125,2053013552662315264,"apparel.shoes.slipons","kingston",54.67,519291471,"d899f0c1-e297-47b8-bc2b-951386c76488"
51723523,"2020-04-25 10:49:06 UTC","view",12718994,2053013553199186176,"","goodyear",427.94,533750013,"3727132b-e205-4bd7-9563-7cf423878aa7"
37366731,"2020-04-19 15:50:32 UTC","view",100207792,2232732088103076096,"","wonderlab",18.02,643734922,"704f7e80-b01f-4049-a42e-74c7762c1464"
43255838,"2020-04-22 07:10:57 UTC","view",3801135,2053013557477376512,"furniture.bathroom.bath","elenberg",23.14,645320087,"4db8b62a-96db-4962-a20d-855c02c52cd3"
34530980,"2020-04-18 13:23:32 UTC","view",100157830,2232732107413652224,"apparel.shorts","",617.52,564106250,"68efa26d-13df-4a99-8135-d3fae8365368"
35939073,"2020-04-19 05:42:01 UTC","view",100117267,2053013553325015296,"appliances.kitchen.toster","stels",235.53,525798302,"bff4584b-a2bb-412e-9689-1f0847f597e7"
58526097,"2020-04-27 23:29:10 UTC","view",8902491,2232732085150286080,"computers.desktop","",23.75,517026237,"b3728322-8214-45c2-85ae-81c8f156a4c4"
54683851,"2020-04-26 12:08:57 UTC","view",3100970,2232732091391410432,"appliances.kitchen.blender","redmond",49.4,622894770,"95c991d4-1aa4-45e1-b3db-1b6cfb2440cc"
64701251,"2020-04-30 08:19:05 UTC","view",3500285,2232732102539870720,"","gorenje",41.16,591132332,"3094a182-8887-40d9-82f7-9d407f661a1f"
61389106,"2020-04-29 04:02:05 UTC","view",100217317,2053013553325015296,"appliances.kitchen.toster","",97.79,552278019,"0ef67534-b5be-4827-88d1-976a4d033b95"
63503382,"2020-04-29 18:23:18 UTC","view",22700943,2232732091643068672,"","dizel",128.45,522266510,"1e5f252a-7904-4df1-8bda-b416c76f924c"
42842270,"2020-04-22 03:43:51 UTC","view",100104307,2053013554658803968,"electronics.audio.headphone","lenovo",1338.26,582376490,"8b2e1d55-04ca-4b57-b1f6-d2301c3e9733"
50248073,"2020-04-24 19:49:46 UTC","view",100007381,2053013555497665024,"electronics.telephone","nutrend",20.59,568249063,"4218b68e-aa33-489c-bc1c-6735431c98d7"
28301268,"2020-04-16 07:51:12 UTC","view",1004961,2232732093077520640,"construction.tools.light","oppo",154.16,594438847,"c5926e49-b230-4edd-b751-198a641f933a"
29884178,"2020-04-16 17:37:50 UTC","view",13300560,2232732092951691520,"","sonel",74.13,604972975,"6b2d3060-b557-4025-b2d5-7d8182d734f9"
10819234,"2020-04-07 18:08:20 UTC","view",1004617,2232732093077520640,"construction.tools.light","xiaomi",385.85,637998749,"29ae7ee1-404b-439d-980a-95eac7dce99a"
46765480,"2020-04-23 14:01:16 UTC","view",100170515,2232732110794261248,"construction.tools.pump","decathlon",39.64,566104334,"248020c3-8787-4267-a0bc-f69779596a72"
1244899,"2020-04-01 16:38:13 UTC","view",17301428,2232732098446230016,"apparel.shoes.sandals","lalique",50.07,593981618,"7c6e32da-27b8-40c4-9c6b-3039da038eec"
61893100,"2020-04-29 07:52:54 UTC","view",1004836,2232732093077520640,"construction.tools.light","samsung",202.68,616318951,"66d3a792-cb93-429d-87ee-ec6890200415"
43959377,"2020-04-22 11:57:06 UTC","view",2601835,2232732101835227648,"","hansa",350.05,261503418,"5c32eab9-96e2-4239-a523-97d38d618da6"
62710533,"2020-04-29 13:20:30 UTC","view",100081616,2232732079706079232,"sport.bicycle","denn",30.86,516740520,"089d3d96-2ced-4765-b580-b339961363ac"
46762596,"2020-04-23 14:00:02 UTC","view",15400060,2232732107774362368,"","intex",108.51,558850012,"6e34d80b-db05-40ad-b612-e7f92d06629b"
22392576,"2020-04-13 15:50:35 UTC","view",13300068,2232732092951691520,"","",84.69,525212850,"8e87db65-0a67-41d1-bfcf-fdb1335359eb"
60633854,"2020-04-28 17:16:00 UTC","view",8700219,2232732089587859712,"appliances.personal.hair_cutter","braun",68.19,547165000,"85fd0741-88a3-488b-9929-7f7112b6eae8"
58239280,"2020-04-27 18:41:04 UTC","view",1004857,2232732093077520640,"construction.tools.light","samsung",128.42,648192345,"13028832-3192-47ff-91a7-3bbd5486faed"
57260969,"2020-04-27 11:42:53 UTC","view",9200640,2232732104343421440,"apparel.scarf","defender",20,567042563,"495d60f1-4ef0-48c9-be9d-396bdca91ed2"
26848559,"2020-04-15 15:22:10 UTC","view",2702277,2232732091718566144,"appliances.kitchen.refrigerators","lg",456.87,636282170,"5bb5fc38-67f1-4f21-93eb-a092ada61182"
15234698,"2020-04-10 08:51:20 UTC","view",12300925,2053013563743666944,"appliances.kitchen.hood","alteco",35.01,515450012,"722bbb33-115f-47fe-ab91-374586e4681a"
27342394,"2020-04-15 18:32:19 UTC","view",100164264,2053013553056579840,"computers.peripherals.printer","jade",154.44,518660470,"fe44eb5a-7362-43cb-ae56-1fcb8a75293e"
30104074,"2020-04-16 19:11:07 UTC","view",100076094,2232732093077520640,"construction.tools.light","samsung",295.73,531274850,"0ffb87b0-b36a-4f56-91e0-0ab13e8efdc8"
35062292,"2020-04-18 17:03:11 UTC","view",100189127,2053013561847841536,"furniture.bedroom.blanket","garvalin",47.62,514689816,"bf63267a-2234-4077-8725-b674c11079ed"
52852187,"2020-04-25 18:33:22 UTC","view",100081698,2232732087339712768,"appliances.ironing_board","allocacoc",102.71,566477620,"4a035a5b-168a-4ae0-9454-b9f69c9bc02c"
10129020,"2020-04-07 11:00:30 UTC","view",100031130,2053013560530830080,"electronics.camera.video","bq",8.23,637829916,"08a70517-1d1e-41e0-a6eb-28d56482bdaa"
54141538,"2020-04-26 08:44:18 UTC","view",3500210,2232732102539870720,"","vitek",144.12,614144178,"9395fc3b-7200-416b-b1c4-d9b7f56e72c5"
64248333,"2020-04-30 05:12:41 UTC","view",18000777,2232732099436085760,"construction.tools.welding","apple",15.44,571292252,"13519d9d-f5ec-4291-844d-58c3fe237f4a"
58767868,"2020-04-28 04:15:26 UTC","view",13102390,2053013553526341888,"appliances.ironing_board","kipardo",381.99,645297061,"645c3482-8b9d-4090-8261-a49bdf9e6d3d"
44938463,"2020-04-22 18:36:47 UTC","view",100189414,2232732083229294848,"furniture.kitchen.chair","",33.21,519191116,"107b5c4e-ba24-49ad-9930-718c6bc50aa9"
56902697,"2020-04-27 09:14:07 UTC","view",100133514,2232732092297380096,"appliances.kitchen.washer","lg",352.08,597542334,"44bc2735-c1ca-4002-b7d2-2a8ef2b28f53"
50760619,"2020-04-25 04:43:14 UTC","view",100101185,2232732093077520640,"construction.tools.light","samsung",473.4,624546549,"3ff4a7b5-ea94-4137-b52e-6f5870fc9957"
47366046,"2020-04-23 17:47:12 UTC","view",1307199,2053013554658803968,"electronics.audio.headphone","dell",568.35,519312105,"52e4e65a-3cb4-4926-b304-3d3e30397a00"
8850200,"2020-04-06 14:19:55 UTC","view",1306311,2053013554658803968,"electronics.audio.headphone","apple",1982.03,637463984,"e4799225-50a1-4512-8fa9-ca7711e159ca"
65029532,"2020-04-30 10:28:03 UTC","view",4802400,2232732079706079232,"sport.bicycle","samsung",44.25,589773312,"4f814c37-b8d2-4b69-8b70-1fa9526cf392"
20431359,"2020-04-12 17:27:53 UTC","view",15800070,2232732108613223168,"sport.trainer","huter",83.37,633689407,"79c185a8-115b-45b2-9fc4-bc7075939936"
27504031,"2020-04-15 20:04:24 UTC","view",7600375,2232732103982711296,"furniture.kitchen.table","tp-link",40.93,635280871,"d1b7cb20-dae2-4779-91d9-98f1d57c01ee"
41616401,"2020-04-21 13:08:15 UTC","view",12701981,2053013553199186176,"","cordiant",33.98,592630457,"011b0873-081b-462b-b0ad-75d15d536d35"
59704895,"2020-04-28 11:20:56 UTC","view",1005115,2232732093077520640,"construction.tools.light","apple",924.91,590596094,"3db58195-5cbc-43c4-ac7a-ffa2ccb79cc5"
10929346,"2020-04-07 20:48:28 UTC","cart",1005115,2232732093077520640,"construction.tools.light","apple",937.58,515522714,"b58751a5-7f0c-4a1e-974f-63c2dc91b2de"
13689338,"2020-04-09 12:23:11 UTC","view",1004836,2232732093077520640,"construction.tools.light","samsung",203.35,570469194,"76d276f2-dc72-417d-b52a-626df60e508e"
17963067,"2020-04-11 14:23:00 UTC","purchase",100068493,2232732093077520640,"construction.tools.light","samsung",311.44,639836518,"3beeb64f-fdc4-4335-9887-3d379c4dc3ff"
45417455,"2020-04-23 04:09:09 UTC","view",3701323,2232732101063475712,"appliances.environment.vacuum","bosch",176.56,633936997,"c4f89aaa-77f4-4ff4-8eeb-c9e8273a0548"
62765571,"2020-04-29 13:44:05 UTC","view",15700107,2232732094134485504,"","",404.39,515938837,"55ff039e-1ff7-426f-be6b-4f0c298c5d37"
18986396,"2020-04-12 05:27:40 UTC","view",16600283,2.232732108781e+18,"sport.trainer","toyland",347.5,625030890,"4ca321f7-e936-49d6-9ac4-7cbbdd1bbe54"
56258967,"2020-04-27 04:46:01 UTC","view",1005212,2232732093077520640,"construction.tools.light","samsung",168.06,535677368,"81172254-4e7c-4320-81da-1254923bea01"
12147534,"2020-04-08 14:55:02 UTC","cart",8700414,2232732089587859712,"appliances.personal.hair_cutter","babyliss",64.33,629320050,"30576647-ed61-4b1f-832f-713e6f06083f"
8565478,"2020-04-06 11:05:03 UTC","view",5701078,2053013554415534336,"electronics.video.tv","jvc",64.09,627314395,"2bfaa082-8420-440f-b9dc-14f91861d084"
3953414,"2020-04-03 12:08:51 UTC","view",2501241,2232732092565815552,"appliances.kitchen.oven","artel",41.19,608150335,"b8521b78-973d-4ab0-a860-b97b50866c33"
16172451,"2020-04-10 16:39:38 UTC","view",100081790,2232732107883414272,"electronics.audio.acoustic","adagio",102.71,586565179,"8769850a-b8bb-43b3-a5f6-96e7cec19b41"
15578906,"2020-04-10 11:51:02 UTC","view",100102442,2053013551932506368,"construction.tools.drill","respect",71.82,544064411,"1f5b9a6e-a578-4fb1-87f1-e9b4d925315c"
58104600,"2020-04-27 17:44:09 UTC","view",100109764,2053013553165631744,"kids.toys","baden",66.67,637849936,"def9d46d-f919-4d7e-b5fe-5fd82145f49d"
9360831,"2020-04-06 20:20:16 UTC","view",100062484,2232732093077520640,"construction.tools.light","huawei",298.05,596037860,"c95ed6d4-a8e5-495d-a206-d58fb2818dd5"
17525593,"2020-04-11 10:41:00 UTC","view",100009754,2232732093077520640,"construction.tools.light","xiaomi",225.23,639740566,"bb00add1-a1e8-49c5-8d6e-0f70701daab4"
36913777,"2020-04-19 12:28:26 UTC","view",1002547,2232732093077520640,"construction.tools.light","apple",411.3,588398149,"ee8a06a9-2df9-4863-934e-41d6b5afdb95"
12418042,"2020-04-08 17:11:45 UTC","view",1307444,2053013554658803968,"electronics.audio.headphone","asus",456.23,638421857,"7887a957-6f09-4489-a6a8-36dc9997bc66"
51040533,"2020-04-25 06:37:59 UTC","view",4200859,2053013557695480320,"appliances.environment.air_conditioner","almacom",294.98,569369298,"83d5b1d5-a41c-4ccd-9d6a-fbaa57c723e4"
37549804,"2020-04-19 17:01:08 UTC","view",100070533,2232732093077520640,"construction.tools.light","xiaomi",591.78,623312118,"6b130461-5149-437b-a502-5a5b8664e2da"
40822448,"2020-04-21 07:14:51 UTC","view",5100376,2232732103101907456,"electronics.clocks","amazfit",67.93,519471244,"c941b6db-9f47-4334-b84d-17edda2dfb37"
3268138,"2020-04-03 04:21:01 UTC","view",100065962,2053013554658803968,"electronics.audio.headphone","asus",1183.81,635714674,"3d5b5c1e-736f-484f-86b0-12d8d1a00fef"
15526802,"2020-04-10 11:23:33 UTC","view",100068496,2232732093077520640,"construction.tools.light","samsung",311.42,639256926,"9166aa28-e6e7-4d2a-a6bd-ef90d347d1d2"
37192161,"2020-04-19 14:36:43 UTC","view",100099337,2053013561302582016,"apparel.shoes.moccasins","defacto",5.12,603098033,"e729a8dc-3078-45d4-846a-b43aa61ba48e"
25762381,"2020-04-15 07:57:32 UTC","view",11900101,2232732106096640768,"appliances.kitchen.toster","",225.66,527076623,"bb5c9578-1990-4bde-8b0a-1204b0b71170"
50877619,"2020-04-25 05:34:47 UTC","cart",100145917,2232732084923793664,"furniture.kitchen.table","",9.45,544444380,"491f5b6b-47bd-49cc-8367-e6a50f304203"
13769942,"2020-04-09 13:08:32 UTC","cart",100013636,2232732108982321920,"apparel.costume","lancome",42.54,517254457,"2eb813f3-ef3d-495a-be9e-2b4c43a6e8bc"
49955164,"2020-04-24 17:31:27 UTC","view",17900119,2232732108839715584,"apparel.costume","senci",1034.78,623678434,"89a13083-0692-4e46-8550-4b85e6dd8953"
48167231,"2020-04-24 05:37:28 UTC","view",2702086,2232732091718566144,"appliances.kitchen.refrigerators","dauscher",218.54,641899553,"093595c6-a419-4124-8cfb-4f8cb66a6e78"
